009562|01|M-T0021|19000.0|20.0|0.0|0.0|0.0|
009563|01|M-Q002|165000.0|1.0|0.0|0.0|0.0|
009564|01|M-I001|77900.0|15.0|0.0|0.0|0.0|
009564|01|M-S002|10000.0|9.0|0.0|0.0|0.0|
009565|01|M-H005|0.0|0.0|0.0|0.0|0.0|
009566|01|M-I001|77900.0|22.0|0.0|0.0|0.0|
009566|01|M-S002|10000.0|8.0|0.0|0.0|0.0|
009567|01|M-H003|26100.0|6.0|0.0|0.0|0.0|
009568|01|M-H005|21900.0|5.0|0.0|0.0|0.0|
009568|01|M-S002|10000.0|5.0|0.0|0.0|0.0|
009569|01|M-EN001|24320.0|3.0|0.0|0.0|0.0|
009569|01|M-Q002|165000.0|1.0|0.0|0.0|0.0|
009569|01|M-S002|10000.0|15.0|0.0|0.0|0.0|
009569|01|M-V011|104500.0|1.0|0.0|0.0|0.0|
009570|01|M-EN001|24320.0|4.0|0.0|0.0|0.0|
009570|01|M-Q002|165000.0|2.0|0.0|0.0|0.0|
009570|01|M-S002|10000.0|20.0|0.0|0.0|0.0|
009570|01|M-V011|104500.0|1.0|0.0|0.0|0.0|
009571|01|M-EN001|24320.0|2.0|0.0|0.0|0.0|
009571|01|M-F05-30|225600.0|1.0|0.0|0.0|0.0|
009571|01|M-Q002|165000.0|1.0|0.0|0.0|0.0|
009571|01|M-S002|10000.0|15.0|0.0|0.0|0.0|
009571|01|M-V011|104500.0|1.0|0.0|0.0|0.0|
009572|01|M-EN001|24320.0|4.0|0.0|0.0|0.0|
009572|01|M-Q002|165000.0|2.0|0.0|0.0|0.0|
009572|01|M-S002|10000.0|18.0|0.0|0.0|0.0|
009572|01|M-V011|104500.0|2.0|0.0|0.0|0.0|
009573|01|M-C004|84835.0|1.0|0.0|0.0|0.0|
009574|01|M-C004|84835.0|1.0|0.0|0.0|0.0|
009581|01|M-M005|23100.0|4.0|0.0|0.0|0.0|
009582|01|M-D008-1|17100.0|15.0|0.0|0.0|0.0|
009582|01|M-H003|26100.0|20.0|0.0|0.0|0.0|
009582|01|M-H005|21900.0|20.0|0.0|0.0|0.0|
009582|01|M-N0021|10830.0|10.0|0.0|0.0|0.0|
009582|01|M-S0015|4750.0|20.0|0.0|0.0|0.0|
009582|01|M-S0021|38000.0|12.0|0.0|0.0|0.0|
009583|01|M-EN002|166250.0|1.0|0.0|0.0|0.0|
009583|01|M-I001|77900.0|20.0|0.0|0.0|0.0|
009584|01|M-C004|84835.0|3.0|0.0|0.0|0.0|
009584|01|M-M005|23100.0|8.0|0.0|0.0|0.0|
009584|01|M-Q002|165000.0|1.0|0.0|0.0|0.0|
009584|01|M-S002|10000.0|10.0|0.0|0.0|0.0|
009585|01|M-H003|26100.0|9.0|0.0|0.0|0.0|
009585|01|M-H005|21900.0|8.0|0.0|0.0|0.0|
009585|01|M-I001|77900.0|8.0|0.0|0.0|0.0|
009586|01|M-H003|26100.0|6.0|0.0|0.0|0.0|
009586|01|M-H005|21900.0|5.0|0.0|0.0|0.0|
009586|01|M-I001|77900.0|5.0|0.0|0.0|0.0|
009587|01|M-H003|26100.0|10.0|0.0|0.0|0.0|
009587|01|M-H005|21900.0|9.0|0.0|0.0|0.0|
009587|01|M-I001|77900.0|9.0|0.0|0.0|0.0|
009588|01|M-H003|26100.0|6.0|0.0|0.0|0.0|
009588|01|M-H005|21900.0|6.0|0.0|0.0|0.0|
009588|01|M-I001|77900.0|6.0|0.0|0.0|0.0|
009590|01|M-B010|26400.0|2.0|0.0|0.0|0.0|
009591|01|M-B010|26400.0|1.0|0.0|0.0|0.0|
009592|01|M-B010|26400.0|1.0|0.0|0.0|0.0|
009593|01|M-B010|26400.0|2.0|0.0|0.0|0.0|
009594|01|M-B010|26400.0|1.0|0.0|0.0|0.0|
009595|01|M-B010|26400.0|1.0|0.0|0.0|0.0|
009596|01|M-B010|26400.0|1.0|0.0|0.0|0.0|
009597|01|M-B010|26400.0|2.0|0.0|0.0|0.0|
009598|01|M-M005|23100.0|5.0|0.0|0.0|0.0|
009599|01|M-M005|23100.0|3.0|0.0|0.0|0.0|
009600|01|M-M005|23100.0|6.0|0.0|0.0|0.0|
009601|01|M-M005|23100.0|4.0|0.0|0.0|0.0|
009602|01|M-M005|23100.0|4.0|0.0|0.0|0.0|
009603|01|M-H007|148200.0|1.0|0.0|0.0|0.0|
009604|01|M-H007|148200.0|1.0|0.0|0.0|0.0|
009605|01|M-H007|148200.0|1.0|0.0|0.0|0.0|
009606|01|M-H007|148200.0|1.0|0.0|0.0|0.0|
009607|01|M-H007|148200.0|1.0|0.0|0.0|0.0|
009608|01|M-C004|0.0|0.0|0.0|0.0|0.0|
009608|01|M-EN001|0.0|0.0|0.0|0.0|0.0|
009608|01|M-H007|0.0|0.0|0.0|0.0|0.0|
009609|01|M-C004|84835.0|2.0|0.0|0.0|0.0|
009609|01|M-EN001|24320.0|2.0|0.0|0.0|0.0|
009610|01|M-C004|84835.0|1.0|0.0|0.0|0.0|
009610|01|M-EN001|24320.0|4.0|0.0|0.0|0.0|
009611|01|M-Q002|165000.0|1.0|0.0|0.0|0.0|
009611|01|M-V011|104500.0|1.0|0.0|0.0|0.0|
009612|01|M-EN001|24320.0|2.0|0.0|0.0|0.0|
009612|01|M-Q002|165000.0|1.0|0.0|0.0|0.0|
009612|01|M-S002|10000.0|8.0|0.0|0.0|0.0|
009612|01|M-V011|104500.0|1.0|0.0|0.0|0.0|
009613|01|M-C004|84835.0|1.0|0.0|0.0|0.0|
009613|01|M-EN001|24320.0|2.0|0.0|0.0|0.0|
009614|01|M-F05-30|225600.0|1.0|0.0|0.0|0.0|
009615|01|M-I001|77900.0|8.0|0.0|0.0|0.0|
009616|01|M-I001|77900.0|5.0|0.0|0.0|0.0|
009617|01|M-I001|77900.0|13.0|0.0|0.0|0.0|
009618|01|M-I001|77900.0|4.0|0.0|0.0|0.0|
009619|01|M-M005|0.0|0.0|0.0|0.0|0.0|
009620|01|M-B010|26400.0|2.0|0.0|0.0|0.0|
009621|01|M-B010|26400.0|1.0|0.0|0.0|0.0|
009622|01|M-B010|26400.0|2.0|0.0|0.0|0.0|
009623|01|M-B010|26400.0|1.0|0.0|0.0|0.0|
009624|01|M-B010|26400.0|2.0|0.0|0.0|0.0|
009625|01|M-B010|26400.0|1.0|0.0|0.0|0.0|
009626|01|M-H003|26100.0|7.0|0.0|0.0|0.0|
009627|01|M-H003|26100.0|10.0|0.0|0.0|0.0|
009628|01|M-H003|26100.0|4.0|0.0|0.0|0.0|
009629|01|M-H003|26100.0|6.0|0.0|0.0|0.0|
009630|01|M-H005|21900.0|13.0|0.0|0.0|0.0|
009631|01|M-H005|21900.0|8.0|0.0|0.0|0.0|
009632|01|M-H005|21900.0|4.0|0.0|0.0|0.0|
009633|01|M-H005|21900.0|5.0|0.0|0.0|0.0|
009634|01|M-H004|193600.0|1.0|0.0|0.0|0.0|
009635|01|M-H003|26100.0|5.0|0.0|0.0|0.0|
009636|01|M-H003|26100.0|12.0|0.0|0.0|0.0|
009637|01|M-F05-30|225600.0|1.0|0.0|0.0|0.0|
009638|01|M-F05-30|225600.0|1.0|0.0|0.0|0.0|
009639|01|M-F05-30|225600.0|1.0|0.0|0.0|0.0|
009640|01|M-H007|148200.0|1.0|0.0|0.0|0.0|
009641|01|M-H007|148200.0|1.0|0.0|0.0|0.0|
009642|01|M-H007|148200.0|1.0|0.0|0.0|0.0|
009643|01|M-H007|148200.0|1.0|0.0|0.0|0.0|
009644|01|M-EN001|24320.0|4.0|0.0|0.0|0.0|
009644|01|M-Q002|165000.0|3.0|0.0|0.0|0.0|
009644|01|M-V011|104500.0|2.0|0.0|0.0|0.0|
009645|01|MQ-003|37350.0|4.0|0.0|0.0|0.0|
009646|01|M-S002|10000.0|4.0|0.0|0.0|0.0|
009647|01|M-S002|10000.0|3.0|0.0|0.0|0.0|
009648|01|M-EN001|24320.0|4.0|0.0|0.0|0.0|
009649|01|M-C004|84835.0|2.0|0.0|0.0|0.0|
009523|01|PFG001|257217.0|8.0|0.0|0.0|0.0|
009532|01|PFG001|257217.0|6.0|0.0|0.0|0.0|
009653|01|PFK001|46585.0|25.0|0.0|0.0|0.0|
009545|01|PFA001|1996.0|300.0|0.0|0.0|0.0|
009589|01|PFA001|1996.0|600.0|0.0|0.0|0.0|
009654|01|PFA001|1996.0|900.0|0.0|0.0|0.0|
009655|01|PFA001|1996.0|300.0|0.0|0.0|0.0|
009656|01|M-I001|77900.0|1.0|0.0|0.0|0.0|
009656|01|M-I002|103740.0|2.0|0.0|0.0|0.0|
009657|01|M-I001|77900.0|1.0|0.0|0.0|0.0|
009658|01|M-I001|77900.0|5.0|0.0|0.0|0.0|
009659|01|M-I001|77900.0|6.0|0.0|0.0|0.0|
009660|01|M-I001|77900.0|10.0|0.0|0.0|0.0|
009661|01|M-H003|26100.0|13.0|0.0|0.0|0.0|
009661|01|M-H005|21900.0|12.0|0.0|0.0|0.0|
009662|01|M-H005|21900.0|8.0|0.0|0.0|0.0|
009663|01|M-B010|26400.0|1.0|0.0|0.0|0.0|
009664|01|M-H005|21900.0|10.0|0.0|0.0|0.0|
009665|01|M-S002|10000.0|6.0|0.0|0.0|0.0|
009666|01|M-C004|84835.0|1.0|0.0|0.0|0.0|
009667|01|M-S002|10000.0|2.0|0.0|0.0|0.0|
009668|01|M-S002|10000.0|4.0|0.0|0.0|0.0|
009669|01|M-S002|10000.0|4.0|0.0|0.0|0.0|
009670|01|M-I002|103740.0|6.0|0.0|0.0|0.0|
009671|01|M-I002|103740.0|2.0|0.0|0.0|0.0|
009672|01|M-B010|26400.0|2.0|0.0|0.0|0.0|
009672|01|M-H003|26100.0|23.0|0.0|0.0|0.0|
009672|01|M-M005|23100.0|8.0|0.0|0.0|0.0|
009673|01|M-B010|26400.0|1.0|0.0|0.0|0.0|
009674|01|M-B010|26400.0|1.0|0.0|0.0|0.0|
009675|01|M-H003|26100.0|8.0|0.0|0.0|0.0|
009676|01|M-H003|26100.0|5.0|0.0|0.0|0.0|
009677|01|M-H003|26100.0|8.0|0.0|0.0|0.0|
009677|01|M-H005|21900.0|7.0|0.0|0.0|0.0|
009678|01|M-H003|26100.0|5.0|0.0|0.0|0.0|
009679|01|M-H005|21900.0|22.0|0.0|0.0|0.0|
009680|01|M-H005|21900.0|15.0|0.0|0.0|0.0|
009681|01|M-M005|23100.0|8.0|0.0|0.0|0.0|
009682|01|M-M005|23100.0|16.0|0.0|0.0|0.0|
009683|01|M-EN001|0.0|0.0|0.0|0.0|0.0|
009683|01|M-I001|0.0|0.0|0.0|0.0|0.0|
009684|01|M-EN001|24320.0|2.0|0.0|0.0|0.0|
009685|01|M-EN001|24320.0|20.0|0.0|0.0|0.0|
009686|01|M-EN001|24320.0|4.0|0.0|0.0|0.0|
009687|01|PFG001|257217.0|14.0|0.0|0.0|0.0|
009688|01|M-Q002|165000.0|2.0|0.0|0.0|0.0|
009689|01|M-Q002|165000.0|2.0|0.0|0.0|0.0|
009690|01|M-S002|10000.0|6.0|0.0|0.0|0.0|
009691|01|M-C004|84835.0|2.0|0.0|0.0|0.0|
009692|01|M-S002|10000.0|10.0|0.0|0.0|0.0|
009693|01|M-C004|84835.0|2.0|0.0|0.0|0.0|
009694|01|M-S002|10000.0|5.0|0.0|0.0|0.0|
009695|01|M-S002|10000.0|12.0|0.0|0.0|0.0|
009696|01|M-Q002|165000.0|1.0|0.0|0.0|0.0|
009697|01|M-Q002|165000.0|1.0|0.0|0.0|0.0|
009698|01|M-S002|10000.0|9.0|0.0|0.0|0.0|
009702|01|M-C009|27325.0|20.0|0.0|0.0|0.0|
009702|01|M-H003|26100.0|22.0|0.0|0.0|0.0|
009702|01|M-H005|21900.0|70.0|0.0|0.0|0.0|
009702|01|M-H009|98000.0|3.0|0.0|0.0|0.0|
009702|01|M-M008|35750.0|30.0|0.0|0.0|0.0|
009702|01|M-N020|27075.0|30.0|0.0|0.0|0.0|
009702|01|M-V005|24650.0|30.0|0.0|0.0|0.0|
009703|01|M-I001|77900.0|12.0|0.0|0.0|0.0|
009703|01|M-I002|103740.0|31.0|0.0|0.0|0.0|
009704|01|M-S002|10000.0|10.0|0.0|0.0|0.0|
009705|01|M-V010|0.0|0.0|0.0|0.0|0.0|
009706|01|M-S002|0.0|0.0|0.0|0.0|0.0|
009707|01|M-S002|10000.0|30.0|0.0|0.0|0.0|
009708|01|M-V010|371640.0|30.0|0.0|0.0|0.0|
009709|01|M-H005|21900.0|65.0|0.0|0.0|0.0|
009710|01|PFA001|1996.0|300.0|0.0|0.0|0.0|
009711|01|M-H005|21900.0|5.0|0.0|0.0|0.0|
009712|01|M-H003|26100.0|32.0|0.0|0.0|0.0|
009712|01|M-H005|21900.0|32.0|0.0|0.0|0.0|
009713|01|M-M005|23100.0|6.0|0.0|0.0|0.0|
009714|01|M-B010|26400.0|2.0|0.0|0.0|0.0|
009714|01|M-M005|23100.0|5.0|0.0|0.0|0.0|
009714|01|M-N020|27075.0|8.0|0.0|0.0|0.0|
009715|01|M-I001|77900.0|1.0|0.0|0.0|0.0|
009715|01|M-I002|103740.0|2.0|0.0|0.0|0.0|
009716|01|M-I001|0.0|0.0|0.0|0.0|0.0|
009717|01|M-I002|103740.0|6.0|0.0|0.0|0.0|
009718|01|M-I001|77900.0|10.0|0.0|0.0|0.0|
009718|01|M-I002|103740.0|40.0|0.0|0.0|0.0|
009719|01|M-T0021|19000.0|5.0|0.0|0.0|0.0|
009720|01|M-C004|84835.0|1.0|0.0|0.0|0.0|
009721|01|M-Q002|165000.0|1.0|0.0|0.0|0.0|
009722|01|M-S002|10000.0|5.0|0.0|0.0|0.0|
009723|01|M-S002|10000.0|10.0|0.0|0.0|0.0|
009724|01|M-S002|10000.0|4.0|0.0|0.0|0.0|
009725|01|M-Q002|165000.0|1.0|0.0|0.0|0.0|
009726|01|M-S002|10000.0|4.0|0.0|0.0|0.0|
009524|01|M-EN001|24320.0|4.0|0.0|0.0|0.0|
009575|01|M-H003|26100.0|65.0|0.0|0.0|0.0|
009575|01|M-H005|21900.0|65.0|0.0|0.0|0.0|
009575|01|M-I001|77900.0|10.0|0.0|0.0|0.0|
009575|01|M-I002|103740.0|25.0|0.0|0.0|0.0|
009575|01|M-V010|371640.0|39.0|0.0|0.0|0.0|
009525|01|M-S002|10000.0|16.0|0.0|0.0|0.0|
009533|01|M-H005|21900.0|7.0|0.0|0.0|0.0|
009533|01|M-S002|10000.0|5.0|0.0|0.0|0.0|
009546|01|M-G010|55000.0|2.0|0.0|0.0|0.0|
009547|01|M-M005|23100.0|5.0|0.0|0.0|0.0|
009548|01|M-H003|0.0|0.0|0.0|0.0|0.0|
009548|01|M-H005|0.0|0.0|0.0|0.0|0.0|
009548|01|M-V010|0.0|0.0|0.0|0.0|0.0|
009576|01|M-S002|10000.0|12.0|0.0|0.0|0.0|
009577|01|M-S002|10000.0|6.0|0.0|0.0|0.0|
009578|01|M-C004|84835.0|1.0|0.0|0.0|0.0|
009579|01|M-H003|26100.0|90.0|0.0|0.0|0.0|
009579|01|M-Q002|165000.0|5.0|0.0|0.0|0.0|
009579|01|M-S002|10000.0|89.0|0.0|0.0|0.0|
009579|01|M-V010|371640.0|15.0|0.0|0.0|0.0|
009580|01|M-H005|21900.0|20.0|0.0|0.0|0.0|
009650|01|M-M005|23100.0|6.0|0.0|0.0|0.0|
009651|01|M-H007|148200.0|1.0|0.0|0.0|0.0|
009652|01|M-V010|371640.0|5.0|0.0|0.0|0.0|
009699|01|M-EN001|24320.0|2.0|0.0|0.0|0.0|
009700|01|M-I001|77900.0|7.0|0.0|0.0|0.0|
009701|01|M-C004|84835.0|2.0|0.0|0.0|0.0|
009727|01|M-I001|77900.0|32.0|0.0|0.0|0.0|
009728|01|PFA001|1996.0|900.0|0.0|0.0|0.0|
009729|01|M-B010|26400.0|2.0|0.0|0.0|0.0|
009730|01|M-B010|26400.0|2.0|0.0|0.0|0.0|
009730|01|M-M005|23100.0|4.0|0.0|0.0|0.0|
009731|01|M-B010|26400.0|2.0|0.0|0.0|0.0|
009732|01|M-B010|26400.0|2.0|0.0|0.0|0.0|
009732|01|M-M005|23100.0|4.0|0.0|0.0|0.0|
009733|01|M-B010|26400.0|1.0|0.0|0.0|0.0|
009734|01|M-H003|26100.0|6.0|0.0|0.0|0.0|
009734|01|M-H005|21900.0|5.0|0.0|0.0|0.0|
009735|01|M-H003|26100.0|2.0|0.0|0.0|0.0|
009736|01|M-H004|193600.0|1.0|0.0|0.0|0.0|
009737|01|M-H005|21900.0|5.0|0.0|0.0|0.0|
009738|01|M-H005|21900.0|5.0|0.0|0.0|0.0|
009739|01|M-H005|21900.0|5.0|0.0|0.0|0.0|
009740|01|M-H005|21900.0|6.0|0.0|0.0|0.0|
009741|01|M-M005|23100.0|5.0|0.0|0.0|0.0|
009742|01|M-EN001|24320.0|4.0|0.0|0.0|0.0|
009743|01|M-I001|77900.0|5.0|0.0|0.0|0.0|
009744|01|M-I001|0.0|0.0|0.0|0.0|0.0|
009745|01|M-I001|77900.0|30.0|0.0|0.0|0.0|
009746|01|M-C004|84835.0|3.0|0.0|0.0|0.0|
009747|01|M-V010|0.0|0.0|0.0|0.0|0.0|
009748|01|M-S002|10000.0|6.0|0.0|0.0|0.0|
009749|01|M-C004|84835.0|1.0|0.0|0.0|0.0|
009750|01|M-S002|10000.0|4.0|0.0|0.0|0.0|
009751|01|M-C004|84835.0|1.0|0.0|0.0|0.0|
009752|01|M-Q002|165000.0|1.0|0.0|0.0|0.0|
009753|01|M-V011|104500.0|1.0|0.0|0.0|0.0|
009754|01|M-S002|10000.0|4.0|0.0|0.0|0.0|
009755|01|M-C004|84835.0|1.0|0.0|0.0|0.0|
009756|01|M-C004|84835.0|1.0|0.0|0.0|0.0|
009757|01|M-Q002|165000.0|1.0|0.0|0.0|0.0|
009758|01|M-V011|104500.0|1.0|0.0|0.0|0.0|
009759|01|M-S002|10000.0|5.0|0.0|0.0|0.0|
009760|01|M-S002|10000.0|6.0|0.0|0.0|0.0|
009761|01|M-S002|10000.0|2.0|0.0|0.0|0.0|
009762|01|M-S002|10000.0|4.0|0.0|0.0|0.0|
009763|01|M-S002|10000.0|3.0|0.0|0.0|0.0|
009764|01|M-C004|84835.0|1.0|0.0|0.0|0.0|
009765|01|M-S002|10000.0|6.0|0.0|0.0|0.0|
009766|01|M-C004|84835.0|1.0|0.0|0.0|0.0|
009767|01|M-Q002|165000.0|1.0|0.0|0.0|0.0|
009768|01|M-V010|371640.0|20.0|0.0|0.0|0.0|
009769|01|M-H003|0.0|0.0|0.0|0.0|0.0|
009770|01|M-S002|10000.0|4.0|0.0|0.0|0.0|
009771|01|PFA001|0.0|0.0|0.0|0.0|0.0|
009772|01|PFA001|0.0|0.0|0.0|0.0|0.0|
009773|01|PFA001|0.0|0.0|0.0|0.0|0.0|
009774|01|M-M005|23100.0|15.0|0.0|0.0|0.0|
009775|01|M-H005|21900.0|90.0|0.0|0.0|0.0|
009776|01|M-V011|104500.0|3.0|0.0|0.0|0.0|
009777|01|M-I001|77900.0|5.0|0.0|0.0|0.0|
009778|01|M-H006|56600.0|7.0|0.0|0.0|0.0|
009779|01|M-H006|56600.0|6.0|0.0|0.0|0.0|
009780|01|M-B010|26400.0|2.0|0.0|0.0|0.0|
009781|01|M-H003|26100.0|7.0|0.0|0.0|0.0|
009782|01|M-S017|32600.0|2.0|0.0|0.0|0.0|
009783|01|M-I001|77900.0|13.0|0.0|0.0|0.0|
009784|01|M-I001|77900.0|8.0|0.0|0.0|0.0|
009785|01|M-I001|77900.0|5.0|0.0|0.0|0.0|
009786|01|PFG001|257217.0|20.0|0.0|0.0|0.0|
009787|01|PFA001|1996.0|300.0|0.0|0.0|0.0|
009788|01|M-S002|10000.0|14.0|0.0|0.0|0.0|
009789|01|M-S002|10000.0|4.0|0.0|0.0|0.0|
009790|01|M-H003|26100.0|9.0|0.0|0.0|0.0|
009791|01|M-I001|77900.0|22.0|0.0|0.0|0.0|
009792|01|M-H003|26100.0|5.0|0.0|0.0|0.0|
009793|01|M-H003|26100.0|10.0|0.0|0.0|0.0|
009794|01|M-H003|26100.0|12.0|0.0|0.0|0.0|
009795|01|M-H003|26100.0|7.0|0.0|0.0|0.0|
009796|01|M-H003|26100.0|7.0|0.0|0.0|0.0|
009797|01|M-C017|13200.0|10.0|0.0|0.0|0.0|
009798|01|M-H007|148200.0|1.0|0.0|0.0|0.0|
009799|01|M-M005|23100.0|8.0|0.0|0.0|0.0|
009800|01|M-E0003|13200.0|4.0|0.0|0.0|0.0|
009800|01|M-M005|23100.0|8.0|0.0|0.0|0.0|
009801|01|M-H003|26100.0|7.0|0.0|0.0|0.0|
009802|01|M-H005|21900.0|7.0|0.0|0.0|0.0|
009803|01|M-H005|21900.0|6.0|0.0|0.0|0.0|
009804|01|M-H005|21900.0|12.0|0.0|0.0|0.0|
009805|01|M-H005|21900.0|5.0|0.0|0.0|0.0|
009806|01|M-H005|21900.0|2.0|0.0|0.0|0.0|
009807|01|M-A003-5|215000.0|2.0|0.0|0.0|0.0|
009808|01|M-I001|77900.0|2.0|0.0|0.0|0.0|
009809|01|M-H005|21900.0|90.0|0.0|0.0|0.0|
009810|01|M-I001|77900.0|60.0|0.0|0.0|0.0|
009811|01|M-S002|10000.0|40.0|0.0|0.0|0.0|
009812|01|M-C004|84835.0|3.0|0.0|0.0|0.0|
009812|01|M-Q002|165000.0|2.0|0.0|0.0|0.0|
009812|01|M-S002|10000.0|8.0|0.0|0.0|0.0|
009812|01|M-V011|104500.0|2.0|0.0|0.0|0.0|
009813|01|M-C004|84835.0|3.0|0.0|0.0|0.0|
009813|01|M-Q002|165000.0|2.0|0.0|0.0|0.0|
009813|01|M-S002|10000.0|16.0|0.0|0.0|0.0|
009813|01|M-V011|104500.0|2.0|0.0|0.0|0.0|
009814|01|M-E0003|13200.0|4.0|0.0|0.0|0.0|
009815|01|M-H007|148200.0|1.0|0.0|0.0|0.0|
009816|01|M-H007|148200.0|1.0|0.0|0.0|0.0|
009817|01|M-H007|148200.0|1.0|0.0|0.0|0.0|
009818|01|M-H007|148200.0|1.0|0.0|0.0|0.0|
009819|01|M-I001|77900.0|2.0|0.0|0.0|0.0|
009820|01|M-I001|77900.0|6.0|0.0|0.0|0.0|
009821|01|M-M005|23100.0|2.0|0.0|0.0|0.0|
009822|01|M-M005|23100.0|4.0|0.0|0.0|0.0|
009823|01|M-G010|55000.0|2.0|0.0|0.0|0.0|
009823|01|M-M005|23100.0|20.0|0.0|0.0|0.0|
009823|01|M-N020|27075.0|12.0|0.0|0.0|0.0|
009823|01|M-S017|32600.0|6.0|0.0|0.0|0.0|
009824|01|M-S017|32600.0|3.0|0.0|0.0|0.0|
009825|01|M-F05-30|225600.0|2.0|0.0|0.0|0.0|
009826|01|M-H003|26100.0|2.0|0.0|0.0|0.0|
009826|01|M-H005|21900.0|2.0|0.0|0.0|0.0|
009827|01|M-H003|26100.0|13.0|0.0|0.0|0.0|
009828|01|M-H004|193600.0|3.0|0.0|0.0|0.0|
009829|01|M-H005|21900.0|5.0|0.0|0.0|0.0|
009830|01|M-H005|21900.0|6.0|0.0|0.0|0.0|
009831|01|M-H005|21900.0|22.0|0.0|0.0|0.0|
009832|01|M-S002|10000.0|2.0|0.0|0.0|0.0|
009833|01|M-S002|10000.0|3.0|0.0|0.0|0.0|
009834|01|M-C004|84835.0|6.0|0.0|0.0|0.0|
009834|01|M-Q002|165000.0|6.0|0.0|0.0|0.0|
009834|01|M-S002|10000.0|50.0|0.0|0.0|0.0|
009834|01|M-V011|104500.0|2.0|0.0|0.0|0.0|
