SCI09851|26/09/2006|01|M-H003|26100.0|4.0|0.0|0.0|0.0|
SCI09850|26/09/2006|01|M-H003|26100.0|2.0|0.0|0.0|0.0|
SCI09849|26/09/2006|01|M-H003|26100.0|3.0|0.0|0.0|0.0|
SCI09848|26/09/2006|01|M-I002|103740.0|3.0|0.0|0.0|0.0|
SCI09848|26/09/2006|01|M-I001|77900.0|1.0|0.0|0.0|0.0|
SCI09847|26/09/2006|01|M-I001|77900.0|9.0|0.0|0.0|0.0|
SCI09846|26/09/2006|01|M-F003|0.0|0.0|0.0|0.0|0.0|
SCI09845|25/09/2006|01|M-B010|26400.0|9.0|0.0|0.0|0.0|
SCI09844|25/09/2006|01|M-S002|0.0|0.0|0.0|0.0|0.0|
SCI09843|25/09/2006|01|M-V011|104500.0|5.0|0.0|0.0|0.0|
SCI09843|25/09/2006|01|M-S002|10000.0|50.0|0.0|0.0|0.0|
SCI09843|25/09/2006|01|M-Q002|165000.0|3.0|0.0|0.0|0.0|
SCI09843|25/09/2006|01|M-C004|84835.0|1.0|0.0|0.0|0.0|
SCI09842|25/09/2006|01|M-EN001|24320.0|11.0|0.0|0.0|0.0|
SCI09841|25/09/2006|01|M-C009|27325.0|8.0|0.0|0.0|0.0|
SCI09841|25/09/2006|01|M-B010|26400.0|4.0|0.0|0.0|0.0|
SCI09840|25/09/2006|01|M-S002|10000.0|5.0|0.0|0.0|0.0|
SCI09840|25/09/2006|01|M-C004|84835.0|2.0|0.0|0.0|0.0|
SCI09839|25/09/2006|01|M-C009|27325.0|1.0|0.0|0.0|0.0|
SCI09839|25/09/2006|01|M-B010|26400.0|2.0|0.0|0.0|0.0|
SCI09838|25/09/2006|01|M-S002|10000.0|5.0|0.0|0.0|0.0|
SCI09838|25/09/2006|01|M-C004|84835.0|1.0|0.0|0.0|0.0|
SCI09837|25/09/2006|01|M-S002|10000.0|3.0|0.0|0.0|0.0|
SCI09836|25/09/2006|01|M-B010|26400.0|1.0|0.0|0.0|0.0|
SCI09835|25/09/2006|01|M-Q002|165000.0|2.0|0.0|0.0|0.0|
SCI09834|25/09/2006|01|M-V011|104500.0|2.0|0.0|0.0|0.0|
SCI09834|25/09/2006|01|M-S002|10000.0|50.0|0.0|0.0|0.0|
SCI09834|25/09/2006|01|M-Q002|165000.0|6.0|0.0|0.0|0.0|
SCI09834|25/09/2006|01|M-C004|84835.0|6.0|0.0|0.0|0.0|
SCI09833|25/09/2006|01|M-S002|10000.0|3.0|0.0|0.0|0.0|
SCI09832|25/09/2006|01|M-S002|10000.0|2.0|0.0|0.0|0.0|
SCI09831|25/09/2006|01|M-H005|21900.0|22.0|0.0|0.0|0.0|
SCI09830|25/09/2006|01|M-H005|21900.0|6.0|0.0|0.0|0.0|
SCI09829|25/09/2006|01|M-H005|21900.0|5.0|0.0|0.0|0.0|
SCI09828|25/09/2006|01|M-H004|193600.0|3.0|0.0|0.0|0.0|
SCI09827|25/09/2006|01|M-H003|26100.0|13.0|0.0|0.0|0.0|
SCI09826|25/09/2006|01|M-H005|21900.0|2.0|0.0|0.0|0.0|
SCI09826|25/09/2006|01|M-H003|26100.0|2.0|0.0|0.0|0.0|
SCI09825|25/09/2006|01|M-F05-30|225600.0|2.0|0.0|0.0|0.0|
SCI09824|25/09/2006|01|M-S017|32600.0|3.0|0.0|0.0|0.0|
SCI09823|25/09/2006|01|M-S017|32600.0|6.0|0.0|0.0|0.0|
SCI09823|25/09/2006|01|M-N020|27075.0|12.0|0.0|0.0|0.0|
SCI09823|25/09/2006|01|M-M005|23100.0|20.0|0.0|0.0|0.0|
SCI09823|25/09/2006|01|M-G010|55000.0|2.0|0.0|0.0|0.0|
SCI09822|25/09/2006|01|M-M005|23100.0|4.0|0.0|0.0|0.0|
SCI09821|25/09/2006|01|M-M005|23100.0|2.0|0.0|0.0|0.0|
SCI09820|25/09/2006|01|M-I001|77900.0|6.0|0.0|0.0|0.0|
SCI09819|25/09/2006|01|M-I001|77900.0|2.0|0.0|0.0|0.0|
SCI09818|22/09/2006|01|M-H007|148200.0|1.0|0.0|0.0|0.0|
SCI09817|22/09/2006|01|M-H007|148200.0|1.0|0.0|0.0|0.0|
SCI09816|22/09/2006|01|M-H007|148200.0|1.0|0.0|0.0|0.0|
SCI09815|22/09/2006|01|M-H007|148200.0|1.0|0.0|0.0|0.0|
SCI09814|22/09/2006|01|M-E0003|13200.0|4.0|0.0|0.0|0.0|
SCI09813|22/09/2006|01|M-V011|104500.0|2.0|0.0|0.0|0.0|
SCI09813|22/09/2006|01|M-S002|10000.0|16.0|0.0|0.0|0.0|
SCI09813|22/09/2006|01|M-Q002|165000.0|2.0|0.0|0.0|0.0|
SCI09813|22/09/2006|01|M-C004|84835.0|3.0|0.0|0.0|0.0|
SCI09812|22/09/2006|01|M-V011|104500.0|2.0|0.0|0.0|0.0|
SCI09812|22/09/2006|01|M-S002|10000.0|8.0|0.0|0.0|0.0|
SCI09812|22/09/2006|01|M-Q002|165000.0|2.0|0.0|0.0|0.0|
SCI09812|22/09/2006|01|M-C004|84835.0|3.0|0.0|0.0|0.0|
SCI09811|22/09/2006|01|M-S002|10000.0|40.0|0.0|0.0|0.0|
SCI09810|22/09/2006|01|M-I001|77900.0|60.0|0.0|0.0|0.0|
SCI09809|22/09/2006|01|M-H005|21900.0|90.0|0.0|0.0|0.0|
SCI09808|22/09/2006|01|M-I001|77900.0|2.0|0.0|0.0|0.0|
SCI09807|22/09/2006|01|M-A003-5|215000.0|2.0|0.0|0.0|0.0|
SCI09806|22/09/2006|01|M-H005|21900.0|2.0|0.0|0.0|0.0|
SCI09805|22/09/2006|01|M-H005|21900.0|5.0|0.0|0.0|0.0|
SCI09804|22/09/2006|01|M-H005|21900.0|12.0|0.0|0.0|0.0|
SCI09803|22/09/2006|01|M-H005|21900.0|6.0|0.0|0.0|0.0|
SCI09802|22/09/2006|01|M-H005|21900.0|7.0|0.0|0.0|0.0|
SCI09801|22/09/2006|01|M-H003|26100.0|7.0|0.0|0.0|0.0|
SCI09800|22/09/2006|01|M-M005|23100.0|8.0|0.0|0.0|0.0|
SCI09800|22/09/2006|01|M-E0003|13200.0|4.0|0.0|0.0|0.0|
SCI09799|22/09/2006|01|M-M005|23100.0|8.0|0.0|0.0|0.0|
SCI09798|21/09/2006|01|M-H007|148200.0|1.0|0.0|0.0|0.0|
SCI09797|21/09/2006|01|M-C017|13200.0|10.0|0.0|0.0|0.0|
SCI09796|21/09/2006|01|M-H003|26100.0|7.0|0.0|0.0|0.0|
SCI09795|21/09/2006|01|M-H003|26100.0|7.0|0.0|0.0|0.0|
SCI09794|21/09/2006|01|M-H003|26100.0|12.0|0.0|0.0|0.0|
SCI09793|21/09/2006|01|M-H003|26100.0|10.0|0.0|0.0|0.0|
SCI09792|21/09/2006|01|M-H003|26100.0|5.0|0.0|0.0|0.0|
SCI09791|20/09/2006|01|M-I001|77900.0|22.0|0.0|0.0|0.0|
SCI09790|20/09/2006|01|M-H003|26100.0|9.0|0.0|0.0|0.0|
SCI09789|19/09/2006|01|M-S002|10000.0|4.0|0.0|0.0|0.0|
SCI09788|19/09/2006|01|M-S002|10000.0|14.0|0.0|0.0|0.0|
SCI09787|19/09/2006|01|PFA001|1996.0|300.0|0.0|0.0|0.0|
SCI09786|19/09/2006|01|PFG001|257217.0|20.0|0.0|0.0|0.0|
SCI09785|19/09/2006|01|M-I001|77900.0|5.0|0.0|0.0|0.0|
SCI09784|19/09/2006|01|M-I001|77900.0|8.0|0.0|0.0|0.0|
SCI09783|19/09/2006|01|M-I001|77900.0|13.0|0.0|0.0|0.0|
SCI09782|19/09/2006|01|M-S017|32600.0|2.0|0.0|0.0|0.0|
SCI09781|19/09/2006|01|M-H003|26100.0|7.0|0.0|0.0|0.0|
SCI09780|19/09/2006|01|M-B010|26400.0|2.0|0.0|0.0|0.0|
SCI09779|18/09/2006|01|M-H006|56600.0|6.0|0.0|0.0|0.0|
SCI09778|18/09/2006|01|M-H006|56600.0|7.0|0.0|0.0|0.0|
SCI09777|18/09/2006|01|M-I001|77900.0|5.0|0.0|0.0|0.0|
SCI09776|18/09/2006|01|M-V011|104500.0|3.0|0.0|0.0|0.0|
SCI09775|18/09/2006|01|M-H005|21900.0|90.0|0.0|0.0|0.0|
SCI09774|18/09/2006|01|M-M005|23100.0|15.0|0.0|0.0|0.0|
SCI09773|18/09/2006|01|PFA001|0.0|0.0|0.0|0.0|0.0|
SCI09772|18/09/2006|01|PFA001|0.0|0.0|0.0|0.0|0.0|
SCI09771|18/09/2006|01|PFA001|0.0|0.0|0.0|0.0|0.0|
SCI09770|18/09/2006|01|M-S002|10000.0|4.0|0.0|0.0|0.0|
SCI09769|18/09/2006|01|M-H003|0.0|0.0|0.0|0.0|0.0|
SCI09768|18/09/2006|01|M-V010|371640.0|20.0|0.0|0.0|0.0|
SCI09767|18/09/2006|01|M-Q002|165000.0|1.0|0.0|0.0|0.0|
SCI09766|18/09/2006|01|M-C004|84835.0|1.0|0.0|0.0|0.0|
SCI09765|18/09/2006|01|M-S002|10000.0|6.0|0.0|0.0|0.0|
SCI09764|18/09/2006|01|M-C004|84835.0|1.0|0.0|0.0|0.0|
SCI09763|18/09/2006|01|M-S002|10000.0|3.0|0.0|0.0|0.0|
SCI09762|18/09/2006|01|M-S002|10000.0|4.0|0.0|0.0|0.0|
SCI09761|18/09/2006|01|M-S002|10000.0|2.0|0.0|0.0|0.0|
SCI09760|18/09/2006|01|M-S002|10000.0|6.0|0.0|0.0|0.0|
SCI09759|18/09/2006|01|M-S002|10000.0|5.0|0.0|0.0|0.0|
SCI09758|18/09/2006|01|M-V011|104500.0|1.0|0.0|0.0|0.0|
SCI09757|18/09/2006|01|M-Q002|165000.0|1.0|0.0|0.0|0.0|
SCI09756|18/09/2006|01|M-C004|84835.0|1.0|0.0|0.0|0.0|
SCI09755|18/09/2006|01|M-C004|84835.0|1.0|0.0|0.0|0.0|
SCI09754|18/09/2006|01|M-S002|10000.0|4.0|0.0|0.0|0.0|
SCI09753|18/09/2006|01|M-V011|104500.0|1.0|0.0|0.0|0.0|
SCI09752|18/09/2006|01|M-Q002|165000.0|1.0|0.0|0.0|0.0|
SCI09751|18/09/2006|01|M-C004|84835.0|1.0|0.0|0.0|0.0|
SCI09750|18/09/2006|01|M-S002|10000.0|4.0|0.0|0.0|0.0|
SCI09749|18/09/2006|01|M-C004|84835.0|1.0|0.0|0.0|0.0|
SCI09748|18/09/2006|01|M-S002|10000.0|6.0|0.0|0.0|0.0|
SCI09747|18/09/2006|01|M-V010|0.0|0.0|0.0|0.0|0.0|
SCI09746|18/09/2006|01|M-C004|84835.0|3.0|0.0|0.0|0.0|
SCI09745|18/09/2006|01|M-I001|77900.0|30.0|0.0|0.0|0.0|
SCI09744|18/09/2006|01|M-I001|0.0|0.0|0.0|0.0|0.0|
SCI09743|18/09/2006|01|M-I001|77900.0|5.0|0.0|0.0|0.0|
SCI09742|18/09/2006|01|M-EN001|24320.0|4.0|0.0|0.0|0.0|
SCI09741|18/09/2006|01|M-M005|23100.0|5.0|0.0|0.0|0.0|
SCI09740|18/09/2006|01|M-H005|21900.0|6.0|0.0|0.0|0.0|
SCI09739|18/09/2006|01|M-H005|21900.0|5.0|0.0|0.0|0.0|
SCI09738|18/09/2006|01|M-H005|21900.0|5.0|0.0|0.0|0.0|
SCI09737|18/09/2006|01|M-H005|21900.0|5.0|0.0|0.0|0.0|
SCI09736|18/09/2006|01|M-H004|193600.0|1.0|0.0|0.0|0.0|
SCI09735|18/09/2006|01|M-H003|26100.0|2.0|0.0|0.0|0.0|
SCI09734|18/09/2006|01|M-H005|21900.0|5.0|0.0|0.0|0.0|
SCI09734|18/09/2006|01|M-H003|26100.0|6.0|0.0|0.0|0.0|
SCI09733|18/09/2006|01|M-B010|26400.0|1.0|0.0|0.0|0.0|
SCI09732|18/09/2006|01|M-M005|23100.0|4.0|0.0|0.0|0.0|
SCI09732|18/09/2006|01|M-B010|26400.0|2.0|0.0|0.0|0.0|
SCI09731|18/09/2006|01|M-B010|26400.0|2.0|0.0|0.0|0.0|
SCI09730|18/09/2006|01|M-M005|23100.0|4.0|0.0|0.0|0.0|
SCI09730|18/09/2006|01|M-B010|26400.0|2.0|0.0|0.0|0.0|
SCI09729|18/09/2006|01|M-B010|26400.0|2.0|0.0|0.0|0.0|
SCI09728|18/09/2006|01|PFA001|1996.0|900.0|0.0|0.0|0.0|
SCI09727|15/09/2006|01|M-I001|77900.0|32.0|0.0|0.0|0.0|
SCI09701|12/09/2006|01|M-C004|84835.0|2.0|0.0|0.0|0.0|
SCI09700|12/09/2006|01|M-I001|77900.0|7.0|0.0|0.0|0.0|
SCI09699|12/09/2006|01|M-EN001|24320.0|2.0|0.0|0.0|0.0|
SCI09652|08/09/2006|01|M-V010|371640.0|5.0|0.0|0.0|0.0|
SCI09651|08/09/2006|01|M-H007|148200.0|1.0|0.0|0.0|0.0|
SCI09650|08/09/2006|01|M-M005|23100.0|6.0|0.0|0.0|0.0|
SCI09580|05/09/2006|01|M-H005|21900.0|20.0|0.0|0.0|0.0|
SCI09579|05/09/2006|01|M-V010|371640.0|15.0|0.0|0.0|0.0|
SCI09579|05/09/2006|01|M-S002|10000.0|89.0|0.0|0.0|0.0|
SCI09579|05/09/2006|01|M-Q002|165000.0|5.0|0.0|0.0|0.0|
SCI09579|05/09/2006|01|M-H003|26100.0|90.0|0.0|0.0|0.0|
SCI09578|05/09/2006|01|M-C004|84835.0|1.0|0.0|0.0|0.0|
SCI09577|05/09/2006|01|M-S002|10000.0|6.0|0.0|0.0|0.0|
SCI09576|05/09/2006|01|M-S002|10000.0|12.0|0.0|0.0|0.0|
SCI09548|04/09/2006|01|M-V010|0.0|0.0|0.0|0.0|0.0|
